Date;SPI;SPI_Small_Cap;SPI_Mid_Cap;SPI_Large_Cap
2015-05-13;9208.02;19689.71;11068.45;9009
2015-05-12;9201.15;19723.75;11049.39;9003.35
2015-05-11;9275.59;19773.51;11160.33;9074.15
2015-05-08;9234.4;19710.29;11094.78;9035.85
2015-05-07;9031.03;19577.07;10974.09;8817.46
2015-05-06;9046.05;19526.05;10992.86;8832.73
2015-05-05;9175.69;19604.2;11104.01;8967.33
2015-05-04;9238.02;19743.37;11182.05;9027.83
2015-04-30;9208.19;19621.23;11136.22;9000.5
2015-04-29;9218.81;19558.01;11089.34;9019.79
2015-04-28;9359.5;19572.88;11183.9;9170.02
2015-04-27;9445.78;19656.8;11263.75;9258.52
2015-04-24;9402.78;19622.05;11241.66;9211.91
2015-04-23;9433.35;19557.24;11243.54;9247.69
2015-04-22;9437.72;19536;11225.94;9255.37
2015-04-21;9390.52;19466.21;11253.44;9197.35
2015-04-20;9336.36;19460.47;11197.17;9142.24
2015-04-17;9279.64;19365.18;11130.54;9086.32
2015-04-16;9428.62;19486.83;11303.34;9234.54
2015-04-15;9458.68;19532.41;11340.5;9263.96
2015-04-14;9444.45;19441.71;11335.44;9248.87
2015-04-13;9459.68;19476.08;11357.59;9263.24
2015-04-10;9494.96;19411.3;11364.75;9303.72
2015-04-09;9417.41;19421.92;11300.06;9222.5
2015-04-08;9279.11;19162.87;11187.06;9079.59
2015-04-07;9288.34;19116.22;11175.33;9092.29
2015-04-02;9144.53;19068.11;11062.4;8941.26
2015-04-01;9143.85;19014.28;11012.27;8947.78
2015-03-31;9137.24;18992.02;11016.69;8939.67
2015-03-30;9207.5;19001.08;11088.09;9011.36
2015-03-27;9090.88;18801.32;10960.31;8895.16
2015-03-26;9095.46;18786.21;11007.16;8894.17
2015-03-25;9193.87;18760.34;11086.44;8997.71
2015-03-24;9294.27;18799.48;11188.12;9099.97
2015-03-23;9357.78;18707.27;11206.16;9171.97
2015-03-20;9378.08;18679.33;11189.3;9198.08
2015-03-19;9307.29;18583.47;11079.89;9131.7
2015-03-18;9241.55;18480.99;11045.31;9060.99
2015-03-17;9192.99;18464.79;11047.43;9004.47
2015-03-16;9232.64;18607.57;11099.23;9042.23
2015-03-13;9160.03;18525.78;11090.29;8959.86
2015-03-12;9117.74;18376.12;10999.55;8924.42
2015-03-11;9104.92;18288.64;10993.09;8911.14
2015-03-10;9020.97;18147.42;10879.88;8830.38
2015-03-09;9054.24;18251.69;10990;8853.06
2015-03-06;9083.83;18285.76;11001.79;8885.5
2015-03-05;9040.92;18195.14;10968.23;8841.04
2015-03-04;8951.65;18165.16;10847.35;8754.27
2015-03-03;8920.22;18182.6;10849.08;8717.45
2015-03-02;8965.65;18184.08;10909.54;8761.86
2015-02-27;8921.78;17999.65;10839.21;8722.04
2015-02-26;8943.96;17854.7;10787.71;8755.87
2015-02-25;8882.4;17862.33;10774.25;8686.33
2015-02-24;8883.54;17847.64;10734.98;8693.09
2015-02-23;8866.66;17723.84;10647.43;8686.39
2015-02-20;8785.55;17554.53;10574.58;8603.65
2015-02-19;8792.57;17614.55;10573.97;8611.4
2015-02-18;8700.19;17526.21;10499.76;8515.15
2015-02-17;8638.67;17418.71;10372.32;8462.01
2015-02-16;8606.62;17396.88;10350.57;8428.02
2015-02-13;8550.15;17367.89;10302.95;8369.3
2015-02-12;8505.28;17273.71;10217.25;8329.68
2015-02-11;8464.42;17228.51;10108.13;8297.5
2015-02-10;8503.2;17200.63;10136.78;8338.76
2015-02-09;8505.13;17120.15;10074.33;8350.1
2015-02-06;8467.87;17017.89;10076.95;8307.4
2015-02-05;8430.49;17040.98;10068.35;8265.15
2015-02-04;8480.45;17055.96;10037.12;8326.98
2015-02-03;8336.73;17025.13;9925.89;8175.97
2015-02-02;8307.13;16868.31;9845.08;8153.79
2015-01-30;8262.63;16766.46;9785.2;8111.16
2015-01-29;8297.55;16675.21;9729.34;8159.73
2015-01-28;8179.85;16682.2;9607.03;8039.99
2015-01-27;8260.64;16768.43;9640.32;8128.27
2015-01-26;8173.2;16633.68;9661.41;8025.38
2015-01-23;8041.51;16553.26;9506.48;7894.51
2015-01-22;7890.63;16386.27;9381.51;7738.11
2015-01-21;7899.05;16430.12;9386.1;7746.89
2015-01-20;8057.91;16651.74;9514.26;7911.67
2015-01-19;8040.96;16629.02;9557.87;7886.4
2015-01-16;7804.32;16481.73;9352.27;7641.49
2015-01-15;8284.45;17090.91;9842.75;8126.14
2015-01-14;9061.76;17845.15;10748.16;8897.66
2015-01-13;9143.49;18028.78;10811.5;8982.24
2015-01-12;9017.4;17844.01;10691.98;8853.91
2015-01-09;8975.7;17777.71;10677.28;8808.19
2015-01-08;8999.38;17760.57;10637.22;8841.07
2015-01-07;8780.6;17608.1;10482.64;8610.01
2015-01-06;8757.1;17551.95;10473.39;8584.52
2015-01-05;8816.37;17534.6;10521.13;8646.79
2014-12-30;8857.03;17489.35;10553.27;8689.85
2014-12-29;8902.99;17515.01;10578.81;8739.36
2014-12-23;8890.94;17410.17;10573.94;8726.9
2014-12-22;8897.48;17387.69;10546.68;8738.3
2014-12-19;8843.34;17298.7;10497.75;8682.96
2014-12-18;8863.81;17222.98;10412.16;8718.62
2014-12-17;8642.65;17188.89;10218.87;8489.14
2014-12-16;8654.09;16984.9;10190.23;8507.77
2014-12-15;8579.67;17044.89;10138.99;8428.14
2014-12-12;8746.79;17216.95;10252.98;8604.71
2014-12-11;8894.62;17243.73;10347.81;8762.84
2014-12-10;8863.98;17264.43;10356.1;8726.09
2014-12-09;8892.63;17279.87;10381.97;8755.65
2014-12-08;9020.3;17418.86;10538.37;8881.26
2014-12-05;9062.01;17458.29;10667.53;8911.84
2014-12-04;8967.59;17399.18;10539.55;8820.25
2014-12-03;9011.34;17403.04;10554.8;8868.81
2014-12-02;8979.13;17379.14;10493.43;8839.97
2014-12-01;8984.9;17462.91;10483.17;8847.35
2014-11-28;8992.9;17500.93;10518.92;8851.49
2014-11-27;8976.55;17438.48;10535.24;8830.88
2014-11-26;8909.82;17407.83;10467.82;8762.96
2014-11-25;8899.68;17439.38;10495.14;8747.29
2014-11-24;8910.91;17309.29;10486.27;8762.54
2014-11-21;8926.8;17238.46;10468.84;8783.86
2014-11-20;8838.88;17191.21;10366.7;8696.21
2014-11-19;8832.25;17165.64;10357.37;8690
2014-11-18;8820.55;17146.41;10336.83;8679.38
2014-11-17;8776.21;17142.18;10282.68;8635.37
2014-11-14;8768.27;17185.06;10296.17;8624.02
2014-11-13;8805.82;17185.55;10338.13;8661.83
2014-11-12;8728.48;17078.74;10302.16;8578.04
2014-11-11;8755.39;17131.55;10341.1;8603.51
2014-11-10;8728.01;17220.06;10305.94;8575.83
2014-11-07;8676.38;17105.6;10232.45;8526.88
2014-11-06;8722.58;17107.34;10292.28;8572.3
2014-11-05;8699.69;17036.93;10248.39;8552.28
2014-11-04;8582.01;16990.71;10138.5;8431.24
2014-11-03;8610.24;16992.42;10139.35;8463.78
2014-10-31;8691.83;17030.17;10220.01;8547.06
2014-10-30;8583.66;16920.9;10149.68;8432.21
2014-10-29;8520.43;16845.39;10074.28;8369.78
2014-10-28;8494.64;16841.27;10025.61;8346.52
2014-10-27;8390.74;16838.73;9922.21;8240.2
2014-10-24;8404.69;16813.77;9960.24;8251.42
2014-10-23;8419.12;16834.27;9982.62;8264.96
2014-10-22;8377.85;16706.82;9922.54;8226.33
2014-10-21;8279.16;16606.87;9807.58;8128.34
2014-10-20;8161.5;16508.92;9674.18;8010.83
2014-10-17;8130.92;16431.93;9654.58;7978.71
2014-10-16;7938.95;16176.03;9402.24;7792.49
2014-10-15;8013.85;16233.1;9415.76;7876.95
2014-10-14;8198.27;16281.33;9612.12;8063.73
2014-10-13;8202.19;16363.12;9611.51;8067.66
2014-10-10;8236.83;16480.83;9668.55;8099.1
2014-10-09;8348.99;16753.76;9838.2;8203.85
2014-10-08;8386.96;16790.08;9915.52;8237.12
2014-10-07;8432.55;16901.2;9979.69;8280.34
2014-10-06;8584.87;17070.87;10122.54;8436.1
2014-10-03;8554.87;17105.06;10146.17;8397.88
2014-10-02;8520.5;16994.85;10064.42;8370.02
2014-10-01;8650.47;17225.93;10199.58;8500.4
2014-09-30;8695.61;17308.05;10255.17;8544.51
2014-09-29;8642.09;17288.85;10215.45;8488.02
2014-09-26;8647.16;17374.85;10270.7;8485.72
2014-09-25;8648.44;17366.34;10293.68;8484.18
2014-09-24;8675.57;17450.97;10346.4;8507.78
2014-09-23;8647.62;17485.1;10343.46;8475.51
2014-09-22;8702.73;17660.32;10420.61;8527.47
2014-09-19;8723.49;17677.84;10435.5;8549.37
2014-09-18;8708.11;17526.18;10425.56;8534.22
2014-09-17;8698.48;17476.71;10380.15;8529.51
2014-09-16;8678.29;17448.54;10360.31;8509.05
2014-09-15;8677.42;17500.06;10408.23;8501.29
2014-09-12;8678.7;17480.14;10424.37;8500.82
2014-09-11;8706.12;17480.05;10422.03;8532.79
2014-09-10;8693.93;17476.61;10410.29;8520.28
2014-09-09;8705.49;17523.53;10438.75;8529.49
2014-09-08;8699.48;17440.35;10453.16;8521.37
2014-09-05;8677.34;17361.66;10472.77;8493.9
2014-09-04;8718.8;17337.36;10500.55;8538.34
2014-09-03;8692.96;17358.87;10501.39;8508.2
2014-09-02;8654.5;17382.04;10501.94;8463.5
2014-09-01;8639.11;17347.47;10445.11;8453.5
2014-08-29;8566.25;17446.78;10445.4;8368.45
2014-08-28;8533.4;17357.63;10432.74;8332.94
2014-08-27;8576.79;17369.45;10463.42;8378.92
2014-08-26;8582.02;17383.93;10482.75;8382.3
2014-08-25;8526.79;17373.84;10451.81;8322.65
2014-08-22;8470.85;17310.89;10386.52;8267.16
2014-08-21;8483.24;17300.28;10379.72;8282.47
2014-08-20;8444.39;17243.45;10351.58;8241.79
2014-08-19;8444.05;17247.07;10380.83;8237.51
2014-08-18;8370.56;17052.13;10275.85;8168.15
2014-08-15;8286.38;16968.68;10180.11;8084.23
2014-08-14;8342.64;16953.34;10209.75;8145.45
2014-08-13;8300.17;16841.05;10148.37;8105.46
2014-08-12;8243.2;16811.91;10082.66;8048.54
2014-08-11;8241.8;16857.65;10066.9;8048.59
2014-08-08;8178.2;16675.22;9926.08;7995.25
2014-08-07;8214.73;16817.65;10001.61;8026.26
2014-08-06;8202.45;16818.39;10015.53;8010.24
2014-08-05;8258.94;17042.57;10115.58;8060.36
2014-08-04;8220.46;17063.23;10055.41;8023.65
2014-07-31;8329.69;17322.31;10217.08;8126.29
2014-07-30;8414.66;17390.36;10318.83;8210.46
2014-07-29;8452.93;17430.57;10397.11;8244.01
2014-07-28;8445.27;17386.58;10347.6;8242.07
2014-07-25;8485.48;17436.04;10393.39;8282.06
2014-07-24;8547.68;17482.3;10455.17;8345.38
2014-07-23;8515.93;17569.7;10404.97;8314.54
2014-07-22;8501.68;17561.38;10360.45;8304.02
2014-07-21;8426.03;17535.45;10287.32;8226.48
2014-07-18;8428.23;17528.77;10325.78;8224.04
2014-07-17;8464.92;17628.87;10372.11;8259.45
2014-07-16;8526.41;17680.74;10401.75;8326.11
2014-07-15;8481.66;17704.48;10321.18;8284.8
2014-07-14;8476.22;17809.67;10330;8276.44
2014-07-11;8377.69;17708.95;10184.99;8182.58
2014-07-10;8380.13;17604.92;10171.28;8188.09
2014-07-09;8445.24;17756.46;10252.01;8251.37
2014-07-08;8461.9;17809.54;10286.12;8265.66
2014-07-07;8518.55;17799.26;10356.34;8321.96
2014-07-04;8578.71;17834.73;10401.36;8385.2
2014-07-03;8592.4;17824.84;10404;8400.75
2014-07-02;8509.39;17721.18;10321.95;8316.57
2014-07-01;8506.71;17617.46;10299.52;8317.32
2014-06-30;8455.66;17532.05;10249.58;8265.68
2014-06-27;8460.36;17485.96;10238.19;8273.01
2014-06-26;8442.64;17504.61;10234.37;8252.88
2014-06-25;8477.9;17450.88;10248.69;8292.19
2014-06-24;8566.98;17554.01;10353.41;8380.41
2014-06-23;8541.15;17549.24;10337.78;8352.68
2014-06-20;8593.67;17619.01;10375.2;8407.8
2014-06-19;8567.63;17525.03;10352.8;8381.48
2014-06-18;8546.76;17451.8;10300.07;8364.95
2014-06-17;8551.47;17389.18;10268.3;8375.12
2014-06-16;8547.44;17351.97;10266.27;8371.06
2014-06-13;8548.91;17518.3;10233.14;8375.92
2014-06-12;8569.42;17522.75;10262.54;8395.68
2014-06-11;8602.06;17462.96;10260.45;8434.54
2014-06-10;8640.3;17519.21;10304.06;8472.5
2014-06-06;8561.22;17404.37;10286.97;8383.76
2014-06-05;8536.85;17311.93;10230.29;8364.1
2014-06-04;8547.9;17264.99;10189.37;8383.13
2014-06-03;8541.21;17184.65;10149.95;8381.56
2014-06-02;8570.42;17245.28;10202.07;8407.77
2014-05-30;8557.99;17248.23;10196.78;8394
2014-05-28;8579.06;17253.56;10181.66;8420.62
2014-05-27;8580.08;17184.61;10173.65;8423.55
2014-05-26;8578.22;17111.78;10136.17;8427.27
2014-05-23;8561.97;16920.56;10062.49;8420.35
2014-05-22;8554.43;16827.86;10065.36;8411.98
2014-05-21;8516.24;16710.62;10007.07;8376.68
2014-05-20;8493.73;16739.97;9975.18;8354.64
2014-05-19;8499.29;16724.08;9949.62;8364.84
2014-05-16;8525.51;16689.52;9922;8399.57
2014-05-15;8496.65;16761.75;9970.02;8358.57
2014-05-14;8489.32;16866.57;10098.41;8331.11
2014-05-13;8433.34;16834.69;10116.35;8263.62
2014-05-12;8430.99;16744.72;10145.75;8257.55
2014-05-09;8384.82;16654.22;10054.15;8217.37
2014-05-08;8342.34;16611.63;10026.02;8172.17
2014-05-07;8301.35;16522.13;9994.08;8129.66
2014-05-06;8283.3;16611.21;10019.07;8104.35
2014-05-05;8297.19;16662.76;10043.05;8116.72
2014-05-02;8316.05;16722.31;10069.25;8134.52
2014-04-30;8333.7;16707.01;10045.42;8158.54
2014-04-29;8295.17;16704.85;9997.38;8120.4
2014-04-28;8245.49;16637.3;9926.81;8072.98
2014-04-25;8234.99;16637.82;9940.26;8058.85
2014-04-24;8262.01;16571.92;10001.07;8082.39
2014-04-23;8284.25;16541.69;9980.81;8111.43
2014-04-22;8299.37;16493.3;9997.95;8127.07
2014-04-17;8205.66;16305.51;9814.53;8045.23
2014-04-16;8151.89;16227.48;9748.7;7992.47
2014-04-15;8101.86;16118.28;9630.69;7951.7
2014-04-14;8125.61;16101.16;9670.41;7973.95
2014-04-11;8077.28;16386.04;9763.52;7902.06
2014-04-10;8194.64;16518.42;9925.43;8014.97
2014-04-09;8189.58;16538.38;9930.13;8008.25
2014-04-08;8188.52;16419.04;9868.8;8016.61
2014-04-07;8182.46;16454.09;9946.48;7998.4
2014-04-04;8275.67;16581.37;10048.9;8091.54
2014-04-03;8267.29;16580.04;10011.22;8087.06
2014-04-02;8255.81;16571.22;9995.7;8075.94
2014-04-01;8208.11;16535.86;9953.91;8026.54
2014-03-31;8202.18;16500.95;9916.29;8025.18
2014-03-28;8128.85;16430.5;9860.31;7948.23
2014-03-27;8085.31;16286.52;9830.83;7902.87
2014-03-26;8089.81;16260.39;9825.57;7909.06
2014-03-25;8050.11;16070.88;9743.29;7875.94
2014-03-24;7955.78;16101.35;9647.41;7779.24
2014-03-21;8043.81;16227.14;9794.22;7860.16
2014-03-20;8016.83;16178.23;9765.4;7833.19
2014-03-19;7992.22;16132.41;9817.23;7797.61
2014-03-18;8003.85;16071.01;9822.26;7810.99
2014-03-17;7926.88;15935.92;9731.07;7735.25
2014-03-14;7872.24;15801.89;9627.27;7687.3
2014-03-13;7957.59;15894.76;9714.63;7773.71
2014-03-12;8051.23;15967.98;9778.55;7873.25
2014-03-11;8104.11;16102.84;9862.99;7921.86
2014-03-10;8111.48;16053.73;9867.96;7930.18
2014-03-07;8125.61;16077.63;9886.16;7943.88
2014-03-06;8220.15;16088.11;9968.56;8042.41
2014-03-05;8152.24;15948.61;9889.24;7975.6
2014-03-04;8130.28;15797.35;9825.49;7960.23
2014-03-03;7976.79;15665.05;9677.05;7803.35
2014-02-28;8160.44;15934.01;9894.67;7984.52
2014-02-27;8147.58;15840.11;9819;7980.92
2014-02-26;8153.2;15832.69;9811.02;7988.65
2014-02-25;8126.01;15816.49;9782.39;7961.13
2014-02-24;8106.86;15825.17;9765.85;7941.07
2014-02-21;8055.81;15799.52;9714.81;7888.99
2014-02-20;8012.56;15746.49;9683.1;7843.52
2014-02-19;8043.29;15821.22;9754.6;7868.7
2014-02-18;8045.37;15785.83;9732.19;7874.53
2014-02-17;8045.72;15785.34;9747;7872.89
2014-02-14;8043.03;15752.03;9717.94;7874.08
2014-02-13;8012.22;15718.46;9689.76;7842.44
2014-02-12;8021.19;15654.32;9663.01;7857.13
2014-02-11;7982.98;15611.05;9646.57;7815.32
2014-02-10;7944.86;15591.94;9575.65;7780.99
2014-02-07;7941.18;15599.12;9595.04;7773.96
2014-02-06;7851.74;15527.63;9518.13;7681.18
2014-02-05;7753.46;15386.74;9403.02;7584.03
2014-02-04;7733.24;15375.72;9372.99;7564.77
2014-02-03;7747.46;15451.5;9377.57;7580.04
2014-01-31;7830.51;15603.87;9492.31;7659.43
2014-01-30;7841.63;15577.87;9505.94;7670.69
2014-01-29;7782.97;15468.27;9463.11;7609.32
2014-01-28;7828.64;15541.19;9488.48;7658.31
2014-01-27;7768.04;15315.16;9360.66;7607.49
2014-01-24;7835.56;15443.93;9447.32;7672.91
2014-01-23;8024.6;15662.08;9642.53;7863.89
2014-01-22;8081.26;15809.48;9699.4;7920.65
2014-01-21;8096.9;15818.42;9692.87;7939.69
2014-01-20;8090.86;15767.54;9682.72;7934.5
2014-01-17;8086.58;15744.27;9660.97;7932.74
2014-01-16;8061.5;15699.83;9640.28;7906.82
2014-01-15;8045.13;15627.53;9674.18;7883.66
2014-01-14;8008.21;15517.7;9641.71;7846.15
2014-01-13;8030.68;15531;9631.34;7873.62
2014-01-10;7987.63;15425.29;9583.35;7831.1
2014-01-09;7925.13;15366.62;9510.5;7769
2014-01-08;7971.42;15323.01;9508.05;7823.57
2014-01-07;7944.03;15244.32;9498.66;7793.67
2014-01-06;7902.12;15198.44;9464.46;7750.05
2014-01-03;7900.8;15009.67;9466.1;7749.89
2013-12-30;7838;14845.02;9392.22;7688.48
2013-12-27;7850.82;14831.5;9377.55;7705.55
2013-12-23;7749.68;14773.9;9308.04;7598.02
2013-12-20;7722.21;14730.5;9249.69;7574.54
